 Major radius at Z=Zmag
  rad  pla 
 1408 1006
 rho(m) R(m) 
     2.94475         11.4448    
     2.94505         11.4450    
     2.94615         11.4462    
     2.94760         11.4476    
     2.94870         11.4487    
     2.94900         11.4490    
     2.94930         11.4493    
     2.95040         11.4504    
     2.95185         11.4518    
     2.95295         11.4530    
     2.95325         11.4533    
     2.95355         11.4535    
     2.95465         11.4547    
     2.95610         11.4561    
     2.95720         11.4572    
     2.95750         11.4575    
     2.95780         11.4578    
     2.95890         11.4589    
     2.96035         11.4603    
     2.96145         11.4615    
     2.96175         11.4618    
     2.96205         11.4620    
     2.96315         11.4632    
     2.96460         11.4646    
     2.96570         11.4657    
     2.96600         11.4660    
     2.96630         11.4663    
     2.96740         11.4674    
     2.96885         11.4688    
     2.96995         11.4700    
     2.97025         11.4703    
     2.97055         11.4705    
     2.97165         11.4717    
     2.97310         11.4731    
     2.97420         11.4742    
     2.97450         11.4745    
     2.97480         11.4748    
     2.97590         11.4759    
     2.97735         11.4773    
     2.97845         11.4785    
     2.97875         11.4788    
     2.97905         11.4790    
     2.98015         11.4802    
     2.98160         11.4816    
     2.98270         11.4827    
     2.98300         11.4830    
     2.98330         11.4833    
     2.98440         11.4844    
     2.98585         11.4858    
     2.98695         11.4870    
     2.98725         11.4873    
     2.98755         11.4875    
     2.98865         11.4887    
     2.99010         11.4901    
     2.99120         11.4912    
     2.99150         11.4915    
     2.99180         11.4918    
     2.99290         11.4929    
     2.99435         11.4943    
     2.99545         11.4955    
     2.99575         11.4958    
     2.99605         11.4960    
     2.99715         11.4972    
     2.99860         11.4986    
     2.99970         11.4997    
     3.00000         11.5000    
     3.00000         11.5000    
     3.00035         11.5003    
     3.00165         11.5017    
     3.00335         11.5033    
     3.00465         11.5047    
     3.00500         11.5050    
     3.00535         11.5053    
     3.00665         11.5067    
     3.00835         11.5083    
     3.00965         11.5097    
     3.01000         11.5100    
     3.01035         11.5103    
     3.01165         11.5117    
     3.01335         11.5133    
     3.01465         11.5147    
     3.01500         11.5150    
     3.01535         11.5153    
     3.01665         11.5167    
     3.01835         11.5183    
     3.01965         11.5197    
     3.02000         11.5200    
     3.02035         11.5203    
     3.02165         11.5217    
     3.02335         11.5233    
     3.02465         11.5247    
     3.02500         11.5250    
     3.02535         11.5253    
     3.02665         11.5267    
     3.02835         11.5283    
     3.02965         11.5297    
     3.03000         11.5300    
     3.03035         11.5303    
     3.03165         11.5317    
     3.03335         11.5333    
     3.03465         11.5347    
     3.03500         11.5350    
     3.03535         11.5353    
     3.03665         11.5367    
     3.03835         11.5383    
     3.03965         11.5397    
     3.04000         11.5400    
     3.04035         11.5403    
     3.04165         11.5417    
     3.04335         11.5433    
     3.04465         11.5447    
     3.04500         11.5450    
     3.04535         11.5453    
     3.04665         11.5467    
     3.04835         11.5483    
     3.04965         11.5497    
     3.05000         11.5500    
     3.05035         11.5503    
     3.05165         11.5517    
     3.05335         11.5533    
     3.05465         11.5547    
     3.05500         11.5550    
     3.05535         11.5553    
     3.05665         11.5567    
     3.05835         11.5583    
     3.05965         11.5597    
     3.06000         11.5600    
     3.06035         11.5603    
     3.06165         11.5617    
     3.06335         11.5633    
     3.06465         11.5647    
     3.06500         11.5650    
     3.06535         11.5653    
     3.06665         11.5667    
     3.06835         11.5683    
     3.06965         11.5697    
     3.07000         11.5700    
     3.07035         11.5703    
     3.07165         11.5717    
     3.07335         11.5733    
     3.07465         11.5747    
     3.07500         11.5750    
     3.07535         11.5753    
     3.07665         11.5767    
     3.07835         11.5783    
     3.07965         11.5797    
     3.08000         11.5800    
     3.08035         11.5803    
     3.08165         11.5817    
     3.08335         11.5833    
     3.08465         11.5847    
     3.08500         11.5850    
     3.08535         11.5853    
     3.08665         11.5867    
     3.08835         11.5883    
     3.08965         11.5897    
     3.09000         11.5900    
     3.09035         11.5903    
     3.09165         11.5917    
     3.09335         11.5933    
     3.09465         11.5947    
     3.09500         11.5950    
     3.09535         11.5953    
     3.09665         11.5967    
     3.09835         11.5983    
     3.09965         11.5997    
     3.10000         11.6000    
     3.10035         11.6003    
     3.10165         11.6017    
     3.10335         11.6033    
     3.10465         11.6047    
     3.10500         11.6050    
     3.10535         11.6053    
     3.10665         11.6067    
     3.10835         11.6083    
     3.10965         11.6097    
     3.11000         11.6100    
     3.11035         11.6103    
     3.11165         11.6117    
     3.11335         11.6133    
     3.11465         11.6147    
     3.11500         11.6150    
     3.11535         11.6153    
     3.11665         11.6167    
     3.11835         11.6183    
     3.11965         11.6197    
     3.12000         11.6200    
     3.12035         11.6203    
     3.12165         11.6217    
     3.12335         11.6233    
     3.12465         11.6247    
     3.12500         11.6250    
     3.12535         11.6253    
     3.12665         11.6267    
     3.12835         11.6283    
     3.12965         11.6297    
     3.13000         11.6300    
     3.13035         11.6303    
     3.13165         11.6317    
     3.13335         11.6333    
     3.13465         11.6347    
     3.13500         11.6350    
     3.13535         11.6353    
     3.13665         11.6367    
     3.13835         11.6383    
     3.13965         11.6397    
     3.14000         11.6400    
     3.14035         11.6403    
     3.14165         11.6417    
     3.14335         11.6433    
     3.14465         11.6447    
     3.14500         11.6450    
     3.14535         11.6453    
     3.14665         11.6467    
     3.14835         11.6483    
     3.14965         11.6497    
     3.15000         11.6500    
     3.15035         11.6503    
     3.15165         11.6517    
     3.15335         11.6533    
     3.15465         11.6547    
     3.15500         11.6550    
     3.15535         11.6553    
     3.15665         11.6567    
     3.15835         11.6583    
     3.15965         11.6597    
     3.16000         11.6600    
     3.16035         11.6603    
     3.16165         11.6617    
     3.16335         11.6633    
     3.16465         11.6647    
     3.16500         11.6650    
     3.16535         11.6653    
     3.16665         11.6667    
     3.16835         11.6683    
     3.16965         11.6697    
     3.17000         11.6700    
     3.17035         11.6703    
     3.17165         11.6717    
     3.17335         11.6733    
     3.17465         11.6747    
     3.17500         11.6750    
     3.17535         11.6753    
     3.17665         11.6767    
     3.17835         11.6783    
     3.17965         11.6797    
     3.18000         11.6800    
     3.18035         11.6803    
     3.18165         11.6817    
     3.18335         11.6833    
     3.18465         11.6847    
     3.18500         11.6850    
     3.18535         11.6853    
     3.18665         11.6867    
     3.18835         11.6883    
     3.18965         11.6897    
     3.19000         11.6900    
     3.19035         11.6903    
     3.19165         11.6917    
     3.19335         11.6933    
     3.19465         11.6947    
     3.19500         11.6950    
     3.19535         11.6953    
     3.19665         11.6967    
     3.19835         11.6983    
     3.19965         11.6997    
     3.20000         11.7000    
