 Plasma current I(rho)
  rad  pla 
 1408 1006
 rho(m) Ip(A) 
     2.57730        0.145837E+08
     2.57822        0.145866E+08
     2.58169        0.145974E+08
     2.58621        0.146114E+08
     2.58968        0.146219E+08
     2.59060        0.146247E+08
     2.59152        0.146275E+08
     2.59499        0.146378E+08
     2.59951        0.146510E+08
     2.60298        0.146611E+08
     2.60390        0.146637E+08
     2.60482        0.146663E+08
     2.60829        0.146762E+08
     2.61281        0.146888E+08
     2.61628        0.146983E+08
     2.61720        0.147008E+08
     2.61812        0.147033E+08
     2.62159        0.147126E+08
     2.62611        0.147245E+08
     2.62958        0.147334E+08
     2.63050        0.147358E+08
     2.63142        0.147382E+08
     2.63489        0.147469E+08
     2.63941        0.147582E+08
     2.64288        0.147666E+08
     2.64380        0.147688E+08
     2.64472        0.147710E+08
     2.64819        0.147793E+08
     2.65271        0.147898E+08
     2.65618        0.147977E+08
     2.65710        0.147998E+08
     2.65802        0.148019E+08
     2.66149        0.148095E+08
     2.66601        0.148193E+08
     2.66948        0.148267E+08
     2.67040        0.148286E+08
     2.67132        0.148306E+08
     2.67479        0.148377E+08
     2.67931        0.148468E+08
     2.68278        0.148536E+08
     2.68370        0.148554E+08
     2.68462        0.148571E+08
     2.68809        0.148637E+08
     2.69261        0.148721E+08
     2.69608        0.148783E+08
     2.69700        0.148799E+08
     2.69792        0.148816E+08
     2.70139        0.148876E+08
     2.70591        0.148952E+08
     2.70938        0.149008E+08
     2.71030        0.149023E+08
     2.71122        0.149038E+08
     2.71469        0.149092E+08
     2.71921        0.149161E+08
     2.72268        0.149211E+08
     2.72360        0.149225E+08
     2.72452        0.149238E+08
     2.72799        0.149286E+08
     2.73251        0.149347E+08
     2.73598        0.149392E+08
     2.73690        0.149404E+08
     2.73782        0.149415E+08
     2.74129        0.149458E+08
     2.74581        0.149511E+08
     2.74928        0.149550E+08
     2.75020        0.149560E+08
     2.75112        0.149570E+08
     2.75459        0.149606E+08
     2.75911        0.149652E+08
     2.76258        0.149685E+08
     2.76350        0.149693E+08
     2.76442        0.149701E+08
     2.76789        0.149732E+08
     2.77241        0.149769E+08
     2.77588        0.149796E+08
     2.77680        0.149803E+08
     2.77772        0.149809E+08
     2.78119        0.149834E+08
     2.78571        0.149863E+08
     2.78918        0.149883E+08
     2.79010        0.149889E+08
     2.79102        0.149894E+08
     2.79449        0.149912E+08
     2.79901        0.149933E+08
     2.80248        0.149947E+08
     2.80340        0.149950E+08
     2.80432        0.149954E+08
     2.80779        0.149965E+08
     2.81231        0.149978E+08
     2.81578        0.149986E+08
     2.81670        0.149988E+08
     2.81762        0.149989E+08
     2.82109        0.149994E+08
     2.82561        0.149999E+08
     2.82908        0.150000E+08
     2.83000        0.150000E+08
     2.83000        0.150000E+08
     2.83030        0.150000E+08
     2.83140        0.150000E+08
     2.83285        0.150000E+08
     2.83395        0.150000E+08
     2.83425        0.150000E+08
     2.83455        0.150000E+08
