 Lambda(rho) = 1/(2pi) int[Ntheta^2/(R.J) dthteta]
  rad  pla 
 1408 1006
 rho(m) lambda 
     2.76258        0.424470    
     2.76350        0.424668    
     2.76442        0.424866    
     2.76789        0.425608    
     2.77241        0.426579    
     2.77588        0.427324    
     2.77680        0.427523    
     2.77772        0.427721    
     2.78119        0.428468    
     2.78571        0.429444    
     2.78918        0.430194    
     2.79010        0.430394    
     2.79102        0.430594    
     2.79449        0.431345    
     2.79901        0.432327    
     2.80248        0.433081    
     2.80340        0.433282    
     2.80432        0.433483    
     2.80779        0.434239    
     2.81231        0.435227    
     2.81578        0.435986    
     2.81670        0.436188    
     2.81762        0.436390    
     2.82109        0.437151    
     2.82561        0.438145    
     2.82908        0.438908    
     2.83000        0.439111    
     2.83000        0.439111    
     2.83030        0.439175    
     2.83140        0.439414    
     2.83285        0.439725    
     2.83395        0.439964    
     2.83425        0.440028    
     2.83455        0.440092    
     2.83565        0.440331    
     2.83710        0.440643    
     2.83820        0.440882    
     2.83850        0.440946    
     2.83880        0.441010    
     2.83990        0.441249    
     2.84135        0.441562    
     2.84245        0.441801    
     2.84275        0.441865    
     2.84305        0.441929    
     2.84415        0.442169    
     2.84560        0.442482    
     2.84670        0.442722    
     2.84700        0.442786    
     2.84730        0.442850    
     2.84840        0.443090    
     2.84985        0.443404    
     2.85095        0.443644    
     2.85125        0.443708    
     2.85155        0.443773    
     2.85265        0.444013    
     2.85410        0.444327    
     2.85520        0.444568    
     2.85550        0.444632    
     2.85580        0.444696    
     2.85690        0.444937    
     2.85835        0.445252    
     2.85945        0.445493    
     2.85975        0.445557    
     2.86005        0.445622    
     2.86115        0.445863    
     2.86260        0.446178    
     2.86370        0.446419    
     2.86400        0.446484    
     2.86430        0.446548    
     2.86540        0.446790    
     2.86685        0.447105    
     2.86795        0.447347    
     2.86825        0.447412    
     2.86855        0.447476    
     2.86965        0.447718    
     2.87110        0.448034    
     2.87220        0.448277    
     2.87250        0.448341    
     2.87280        0.448406    
     2.87390        0.448648    
     2.87535        0.448965    
     2.87645        0.449208    
     2.87675        0.449272    
     2.87705        0.449337    
     2.87815        0.449580    
     2.87960        0.449897    
     2.88070        0.450140    
     2.88100        0.450205    
     2.88130        0.450269    
     2.88240        0.450513    
     2.88385        0.450830    
     2.88495        0.451074    
     2.88525        0.451138    
     2.88555        0.451203    
     2.88665        0.451447    
     2.88810        0.451765    
     2.88920        0.452009    
     2.88950        0.452074    
     2.88980        0.452139    
     2.89090        0.452383    
     2.89235        0.452701    
     2.89345        0.452945    
     2.89375        0.453010    
